"Submit_ID","Brand_Reg","Model_No","Country","screensize","Screen_Tech","Avg_mode_power","Availability Status","Star2","Screen_Size_Inches","Screen_Size_Category_Num"
151889,"SAMSUNG ELECTRONICS","QA85QN800CW","Vietnam",214.783,"LCD (LED)",303,"Available",3,84.5600671,"85.0"
151889,"SAMSUNG ELECTRONICS","QA85QN800CS","Vietnam",214.783,"LCD (LED)",303,"Available",3,84.5600671,"85.0"
151889,"SAMSUNG ELECTRONICS","QA85QN800C*","Vietnam",214.783,"LCD (LED)",303,"Available",3,84.5600671,"85.0"
151890,"SAMSUNG ELECTRONICS","QA65QN900CW","Vietnam",163.897,"LCD (LED)",280,"Available",1,64.5262489,"65.0"
151890,"SAMSUNG ELECTRONICS","QA65QN900CS","Vietnam",163.897,"LCD (LED)",280,"Available",1,64.5262489,"65.0"
151890,"SAMSUNG ELECTRONICS","QA65QN900C*","Vietnam",163.897,"LCD (LED)",280,"Available",1,64.5262489,"65.0"
151905,"SAMSUNG ELECTRONICS","QA75QN95CAW","Vietnam",189.338,"LCD (LED)",194,"Available",4,74.5423706,"75.0"
151905,"SAMSUNG ELECTRONICS","QA75QN95CAS","Vietnam",189.338,"LCD (LED)",194,"Available",4,74.5423706,"75.0"
151905,"SAMSUNG ELECTRONICS","QA75QN95CA*","Vietnam",189.338,"LCD (LED)",194,"Available",4,74.5423706,"75.0"
151906,"SAMSUNG ELECTRONICS","QA85QN95CAW","Vietnam",214.783,"LCD (LED)",247,"Available",4,84.5600671,"85.0"
151906,"SAMSUNG ELECTRONICS","QA85QN95CAS","Vietnam",214.783,"LCD (LED)",247,"Available",4,84.5600671,"85.0"
151906,"SAMSUNG ELECTRONICS","QA85QN95CA*","Vietnam",214.783,"LCD (LED)",247,"Available",4,84.5600671,"85.0"
151907,"SAMSUNG ELECTRONICS","QA75Q60CAW","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
151907,"SAMSUNG ELECTRONICS","QA75Q60CAS","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
151907,"SAMSUNG ELECTRONICS","QA75Q63CAS","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
151907,"SAMSUNG ELECTRONICS","QA75Q6*CA*","Vietnam",189.338,"LCD (LED)",183,"Available",4.5,74.5423706,"75.0"
151908,"SAMSUNG ELECTRONICS","QA55QN700CS","Vietnam",138.783,"LCD (LED)",168,"Available",2,54.63886709999999,"55.0"
151949,"AKAI","AK5522S7TZN","China",138.783,"LCD",68.5,"Available",6,54.63886709999999,"55.0"
151962,"Sony","KD-75X77L","Vietnam",189.306,"LCD (LED)",214.5,"Available",3.5,74.5297722,"75.0"
151973,"Polaroid","PL40S4G11","China",100.305,"LCD",40,"Available",6,39.4900785,"40.0"
151974,"Sony","XR-83A80L","Malaysia",209.636,"OLED",207,"Available",4.5,82.5336932,"83.0"
152068,"kogan","KALED98X98JSTA","China",247.604,"LCD (LED)",337,"Available",4,97.4816948,"98.0"
152082,"kogan","KALED32RH9320STA","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
152101,"kogan","KALED65U92TA","China",163.829,"LCD (LED)",101.3,"Available",5.5,64.4994773,"65.0"
152101,"kogan","KALED65U92TB","China",163.829,"LCD (LED)",101.3,"Available",5.5,64.4994773,"65.0"
152101,"kogan","KALED65U92TC","China",163.829,"LCD (LED)",101.3,"Available",5.5,64.4994773,"65.0"
152101,"kogan","KALED65U92TD","China",163.829,"LCD (LED)",101.3,"Available",5.5,64.4994773,"65.0"
152101,"kogan","KALED65U92TE","China",163.829,"LCD (LED)",101.3,"Available",5.5,64.4994773,"65.0"
152104,"LG","65QNED86SRA","Indonesia,South Korea",163.897,"LCD (LED)",125,"Available",5,64.5262489,"65.0"
152105,"LG","65QNED866RA","Indonesia,South Korea",163.897,"LCD (LED)",125,"Available",5,64.5262489,"65.0"
152106,"LG","75QNED86SRA","Indonesia,South Korea",189.275,"LCD (LED)",150,"Available",5,74.5175675,"75.0"
152107,"LG","75QNED866RA","Indonesia,South Korea",189.275,"LCD (LED)",150,"Available",5,74.5175675,"75.0"
152108,"LG","86QNED86SRA","Indonesia,South Korea",217.425,"LCD (LED)",206,"Available",5,85.6002225,"86.0"
152109,"LG","86QNED866RA","Indonesia,South Korea",217.425,"LCD (LED)",206,"Available",5,85.6002225,"86.0"
152138,"Blaupunkt","BP650USG9800","China",163.896,"LCD",143.934,"Available",4,64.5258552,"65.0"
152157,"SONY","KD-55X77L","Vietnam",138.798,"LCD (LED)",129.1,"Available",3.5,54.6447726,"55.0"
152158,"SONY","KD-65X77L","Vietnam",163.878,"LCD (LED)",143.6,"Available",4,64.51876859999999,"65.0"
152167,"SONY","KD-75X85L","Malaysia",189.306,"LCD (LED)",181.1,"Available",4.5,74.5297722,"75.0"
152176,"LG","43UR81006LJ","Indonesia,South Korea",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
152177,"LG","50UR81006LJ","Indonesia,South Korea",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50.0"
152178,"LG","55UR81006LJ","Indonesia,South Korea",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55.0"
152179,"LG","65UR81006LJ","Indonesia,South Korea",163.897,"LCD (LED)",127,"Available",4.5,64.5262489,"65.0"
152180,"LG","75UR80006LJ","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
152181,"LG","75UR81006LJ","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
152182,"LG","86UR80006LA","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
152183,"LG","86UR81006LA","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
152240,"SONY","XR-85X95L","Micronesia",214.783,"LCD (LED)",280.7,"Available",3.5,84.5600671,"85.0"
152243,"SONY","XR-65X95L","Malaysia",163.878,"LCD (LED)",214.8,"Available",2.5,64.51876859999999,"65.0"
152244,"SONY","XR-75X95L","Malaysia",189.306,"LCD (LED)",242.5,"Available",3,74.5297722,"75.0"
152283,"SAMSUNG ELECTRONICS","QA55S90CAW","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152283,"SAMSUNG ELECTRONICS","QA55S90CAS","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152283,"SAMSUNG ELECTRONICS","QA55S90CA*","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152284,"SONY","KD-43X77L","Vietnam",107.95,"LCD (LED)",77.5,"Available",3.5,42.499915,"43.0"
152286,"SONY","KD-50X77L","Vietnam",125.725,"LCD (LED)",93.8,"Available",4,49.4979325,"50.0"
152287,"SAMSUNG ELECTRONICS","QA65S90CAW","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
152287,"SAMSUNG ELECTRONICS","QA65S90CAS","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
152287,"SAMSUNG ELECTRONICS","QA65S90CA*","Vietnam",163.897,"LCD (LED)",154,"Available",4,64.5262489,"65.0"
152296,"FFALCON","FF32RS52","China",79.967,"LCD (LED)",24.1,"Available",6,31.4830079,"32.0"
152314,"SONY","XR-85X90L","Malaysia",214.783,"LCD (LED)",201.6,"Available",5,84.5600671,"85.0"
152382,"LG","OLED42C34LA","Indonesia,South Korea",105.52,"OLED",63,"Available",4.5,41.543223999999995,"42.0"
152427,"BAUHN","ATV55UHDT-0723","China",138.783,"LCD",68.5,"Available",6,54.63886709999999,"55.0"
152453,"ENGLAON","LED32M80","Australia",86.176,"LCD (LED)",47.2,"Available",4.5,33.9274912,"34.0"
152453,"ENGLAON","LED32X80","Australia",86.176,"LCD (LED)",47.2,"Available",4.5,33.9274912,"34.0"
152453,"ENGLAON","32in Smart TV","Australia",86.176,"LCD (LED)",47.2,"Available",4.5,33.9274912,"34.0"
152455,"ENGLAON","LED27M80","Australia",77.186,"LCD (LED)",42.76,"Available",4,30.3881282,"30.0"
152455,"ENGLAON","LED27X80","Australia",77.186,"LCD (LED)",42.76,"Available",4,30.3881282,"30.0"
152455,"ENGLAON","27in Smart TV","Australia",77.186,"LCD (LED)",42.76,"Available",4,30.3881282,"30.0"
152462,"Panasonic","TH-42MZ980Z","Malaysia",105.52,"OLED",60,"Available",4.5,41.543223999999995,"42.0"
152463,"Panasonic","TH-48MZ980Z","Malaysia",120.703,"OLED",78,"Available",4.5,47.5207711,"48.0"
152464,"Panasonic","TH-55MZ980Z","Malaysia",138.818,"OLED",99,"Available",4.5,54.652646600000004,"55.0"
152465,"Panasonic","TH-65MZ980Z","Malaysia",163.853,"OLED",124,"Available",5,64.5089261,"65.0"
152466,"Panasonic","TH-55MZ1500Z","Malaysia",138.818,"OLED",98,"Available",4.5,54.652646600000004,"55.0"
152467,"Panasonic","TH-65MZ1500Z","Malaysia",163.853,"OLED",124,"Available",5,64.5089261,"65.0"
152472,"SAMSUNG ELECTRONICS","UA85CU8000W","Vietnam",214.783,"LCD (LED)",198,"Available",5,84.5600671,"85.0"
152472,"SAMSUNG ELECTRONICS","UA85CU8000S","Vietnam",214.783,"LCD (LED)",198,"Available",5,84.5600671,"85.0"
152472,"SAMSUNG ELECTRONICS","UA85CU8*00*","Vietnam",214.783,"LCD (LED)",198,"Available",5,84.5600671,"85.0"
152483,"SAMSUNG ELECTRONICS","QA55S95CAW","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152483,"SAMSUNG ELECTRONICS","QA55S95CAS","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152483,"SAMSUNG ELECTRONICS","QA55S95CA*","Vietnam",138.783,"LCD (LED)",113,"Available",4,54.63886709999999,"55.0"
152484,"SAMSUNG ELECTRONICS","QA65S95CAW","Vietnam",163.897,"LCD (LED)",155,"Available",4,64.5262489,"65.0"
152484,"SAMSUNG ELECTRONICS","QA65S95CAS","Vietnam",163.897,"LCD (LED)",155,"Available",4,64.5262489,"65.0"
152484,"SAMSUNG ELECTRONICS","QA65S95CA*","Vietnam",163.897,"LCD (LED)",155,"Available",4,64.5262489,"65.0"
152485,"SAMSUNG ELECTRONICS","QA77S95CAW","Vietnam",195.177,"LCD (LED)",220,"Available",4,76.8411849,"77.0"
152485,"SAMSUNG ELECTRONICS","QA77S95CAS","Vietnam",195.177,"LCD (LED)",220,"Available",4,76.8411849,"77.0"
152485,"SAMSUNG ELECTRONICS","QA77S95CA*","Vietnam",195.177,"LCD (LED)",220,"Available",4,76.8411849,"77.0"
152494,"TCL","75C745","China",189.306,"LCD (LED)",174.7,"Available",4,74.5297722,"75.0"
152532,"SAMSUNG ELECTRONICS","LH43BECHLGKXXY","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
152532,"SAMSUNG ELECTRONICS","LH43BECHLGSXNZ","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
152532,"SAMSUNG ELECTRONICS","LH43BECHLG****","Vietnam",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
152543,"SAMSUNG ELECTRONICS","LH50BECHLGKXXY","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
152543,"SAMSUNG ELECTRONICS","LH50BECHLGSXNZ","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
152543,"SAMSUNG ELECTRONICS","LH50BECHLG****","Vietnam",125.727,"LCD (LED)",80,"Available",4.5,49.4987199,"50.0"
152544,"SAMSUNG ELECTRONICS","LH55BECHLGSXNZ","Vietnam",138.783,"LCD (LED)",81,"Available",5.5,54.63886709999999,"55.0"
152544,"SAMSUNG ELECTRONICS","LH55BECHLG****","Vietnam",138.783,"LCD (LED)",81,"Available",5.5,54.63886709999999,"55.0"
152544,"SAMSUNG ELECTRONICS","LH55BECHLGKXXY","Vietnam",138.783,"LCD (LED)",81,"Available",5.5,54.63886709999999,"55.0"
152545,"SAMSUNG ELECTRONICS","LH65BECHLGKXXY","Vietnam",163.897,"LCD (LED)",116,"Available",5,64.5262489,"65.0"
152545,"SAMSUNG ELECTRONICS","LH65BECHLGSXNZ","Vietnam",163.897,"LCD (LED)",116,"Available",5,64.5262489,"65.0"
152545,"SAMSUNG ELECTRONICS","LH65BECHLG****","Vietnam",163.897,"LCD (LED)",116,"Available",5,64.5262489,"65.0"
152547,"SAMSUNG ELECTRONICS","LH75BECHLGKXXY","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75.0"
152547,"SAMSUNG ELECTRONICS","LH75BECHLGSXNZ","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75.0"
152547,"SAMSUNG ELECTRONICS","LH75BECHLG****","Vietnam",189.338,"LCD (LED)",139,"Available",5.5,74.5423706,"75.0"
152548,"SAMSUNG ELECTRONICS","LH85BECHLGKXXY","Vietnam",214.783,"LCD (LED)",145,"Available",6,84.5600671,"85.0"
152578,"TCL","55C745","China",138.711,"LCD (LED)",113.8,"Available",3.5,54.6105207,"55.0"
152580,"TCL","85C745","China",214.783,"LCD (LED)",278.5,"Available",3,84.5600671,"85.0"
152620,"TCL","85C645","China",214.783,"LCD (LED)",152.2,"Available",6,84.5600671,"85.0"
152623,"TCL","43C645","China",107.95,"LCD (LED)",54,"Available",4.5,42.499915,"43.0"
152624,"TCL","65C745","China",163.829,"LCD (LED)",128.1,"Available",4.5,64.4994773,"65.0"
152634,"TCL","55C845","China",138.711,"LCD (LED)",123.8,"Available",3,54.6105207,"55.0"
152636,"TCL","65C845","China",163.829,"LCD (LED)",182.7,"Available",2.5,64.4994773,"65.0"
152639,"TCL","75C845","China",189.306,"LCD (LED)",208.3,"Available",3,74.5297722,"75.0"
152681,"SONY","XR-98X90L","China",247.691,"LCD (LED)",256.4,"Available",5,97.5159467,"98.0"
152722,"EKO","K55OLED","China",138.847,"OLED",74.74,"Available",5.5,54.6640639,"55.0"
152799,"EKO","K50USW2","China",125.731,"LCD (LED)",78.5,"Available",4,49.5002947,"50.0"
152812,"JVC","LT-43N5135A","China",107.863,"LCD",55.635,"Available",5,42.4656631,"43.0"
152821,"KONIC","KDL32WE330VN2","China",80.057,"LCD",34.67,"Available",5,31.5184409,"32.0"
152852,"TCL","98C745","China",247.604,"LCD (LED)",440.5,"Available",2.5,97.4816948,"98.0"
152874,"FFALCON","FF75RU62","China",189.306,"LCD (LED)",101.1,"Available",6,74.5297722,"75.0"
152875,"BAUHN","ATV43UHDT-0723","China",107.987,"LCD (LED)",45.5,"Available",6,42.5144819,"43.0"
152913,"BAUHN","ATV70UHDT-0623","China",176.532,"LCD",110.15,"Available",6,69.5006484,"70.0"
152958,"Panasonic","TH-32MS600Z","China",80.054,"LCD (LED)",23.298,"Available",6,31.5172598,"32.0"
152959,"Panasonic","TH-43MS600Z","China",108.124,"LCD (LED)",35.598,"Available",6,42.568418799999996,"43.0"
152964,"FFALCON","FF40RS52","China",100.305,"LCD (LED)",35.1,"Available",6,39.4900785,"40.0"
152966,"LG","OLED88Z3PSA","South Korea",222.486,"OLED",349,"Available",3,87.5927382,"88.0"
152967,"LG","OLED88Z36LA","South Korea",222.486,"OLED",349,"Available",3,87.5927382,"88.0"
152977,"Panasonic","TH-77MZ2000Z","Malaysia",194.712,"OLED",183,"Available",4.5,76.65811439999999,"77.0"
153032,"SAMSUNG ELECTRONICS","QA98Q80CAW","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"98.0"
153032,"SAMSUNG ELECTRONICS","QA98Q80CAS","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"98.0"
153032,"SAMSUNG ELECTRONICS","QA98Q80CA*","Vietnam",247.702,"LCD (LED)",289,"Available",4.5,97.5202774,"98.0"
153057,"EKO","K65USW2","China",163.897,"LCD (LED)",154.08,"Available",4,64.5262489,"65.0"
153112,"ENGLAON","LED22M60","Australia",55.86,"LCD (LED)",27.25,"Available",4,21.992082,"22.0"
153113,"ENGLAON","LED32M10","Australia",81.278,"LCD (LED)",40.45,"Available",4.5,31.9991486,"32.0"
153115,"PHILIPS","50PUT8528/79","China",125.725,"LCD (LED)",81.3,"Available",4,49.4979325,"50.0"
153116,"PHILIPS","55PUT8528/79","China",138.798,"LCD (LED)",90.5,"Available",4.5,54.6447726,"55.0"
153117,"PHILIPS","65PUT8528/79","China",163.897,"LCD (LED)",119.3,"Available",4.5,64.5262489,"65.0"
153140,"JVC","AV-J323135A","China",80.039,"LCD (LED)",24.687,"Available",5.5,31.5113543,"32.0"
153155,"SONY","XR-55A95L","Malaysia",138.798,"OLED",103.6,"Available",4,54.6447726,"55.0"
153156,"SONY","XR-65A95L","Malaysia",163.878,"OLED",122.1,"Available",5,64.51876859999999,"65.0"
153194,"KOGAN","KALED19PRIZD","China",47.013,"LCD (LED)",15.8694,"Available",5,18.5090181,"19.0"
153258,"SAMSUNG ELECTRONICS","QA77S90CAW","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"77.0"
153258,"SAMSUNG ELECTRONICS","QA77S90CAS","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"77.0"
153258,"SAMSUNG ELECTRONICS","QA77S90CA*","Vietnam",195.177,"LCD (LED)",178,"Available",4.5,76.8411849,"77.0"
153274,"PHILIPS","50PUT7908/79","China",125.725,"LCD (LED)",99.1,"Available",3,49.4979325,"50.0"
153274,"PHILIPS","50PUT7908/75","China",125.725,"LCD (LED)",99.1,"Available",3,49.4979325,"50.0"
153275,"PHILIPS","55PUT7908/79","China",138.798,"LCD (LED)",102.3,"Available",4,54.6447726,"55.0"
153275,"PHILIPS","55PUT7908/75","China",138.798,"LCD (LED)",102.3,"Available",4,54.6447726,"55.0"
153276,"PHILIPS","65PUT7908/79","China",163.897,"LCD (LED)",129.8,"Available",4,64.5262489,"65.0"
153276,"PHILIPS","65PUT7908/75","China",163.897,"LCD (LED)",129.8,"Available",4,64.5262489,"65.0"
153313,"EKO","K420FAT","China",105.348,"LCD",48.96,"Available",5.5,41.4755076,"42.0"
153313,"EKO","K420FSG","China",105.348,"LCD",48.96,"Available",5.5,41.4755076,"42.0"
153405,"PHILIPS","75PUT8808/79","China",189.306,"LCD (LED)",153.1,"Available",4.5,74.5297722,"75.0"
153405,"PHILIPS","75PUT8808/75","China",189.306,"LCD (LED)",153.1,"Available",4.5,74.5297722,"75.0"
153411,"PHILIPS","75PUT7908/79","China",189.306,"LCD (LED)",144.1,"Available",5,74.5297722,"75.0"
153411,"PHILIPS","75PUT7908/75","China",189.306,"LCD (LED)",144.1,"Available",5,74.5297722,"75.0"
153413,"PHILIPS","55PUT8808/79","China",138.798,"LCD (LED)",136.6,"Available",2.5,54.6447726,"55.0"
153413,"PHILIPS","55PUT8808/75","China",138.798,"LCD (LED)",136.6,"Available",2.5,54.6447726,"55.0"
153419,"TCL","43P745","China",107.95,"LCD (LED)",47.1,"Available",5,42.499915,"43.0"
153424,"TCL","50P745","China",125.638,"LCD (LED)",52.3,"Available",6,49.4636806,"50.0"
153425,"TCL","55P745","China",138.711,"LCD (LED)",55.5,"Available",6,54.6105207,"55.0"
153426,"TCL","65P745","China",163.829,"LCD (LED)",74.4,"Available",6,64.4994773,"65.0"
153427,"TCL","75P745","China",189.306,"LCD (LED)",113.6,"Available",6,74.5297722,"75.0"
153449,"BLAUPUNKT","BP50WOS2","China",125.731,"LCD",85.767,"Available",4.5,49.5002947,"50.0"
153450,"PHILIPS","65PUT8808/79","China",163.897,"LCD (LED)",142.4,"Available",4,64.5262489,"65.0"
153450,"PHILIPS","65PUT8808/75","China",163.897,"LCD (LED)",142.4,"Available",4,64.5262489,"65.0"
153462,"JVC","AV-J243145A","China",59.824,"LCD (LED)",17.0946,"Available",5.5,23.552708799999998,"24.0"
153540,"SONY","XR-77A95L","Malaysia",195.173,"OLED",147.7,"Available",5.5,76.8396101,"77.0"
153579,"LG","43UR781C0LL","Indonesia,South Korea",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
153580,"LG","43UR801C0SB","Indonesia,South Korea",107.987,"LCD (LED)",73,"Available",4,42.5144819,"43.0"
153581,"LG","50UR781C0LL","Indonesia,South Korea",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50.0"
153582,"LG","50UR801C0SB","Indonesia,South Korea",125.727,"LCD (LED)",78,"Available",4.5,49.4987199,"50.0"
153583,"LG","55UR781C0LL","Indonesia,South Korea",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55.0"
153584,"LG","55UR801C0SB","Indonesia,South Korea",138.783,"LCD (LED)",97,"Available",4.5,54.63886709999999,"55.0"
153585,"LG","65UR781C0LL","Indonesia,South Korea",163.897,"LCD (LED)",127,"Available",4.5,64.5262489,"65.0"
153586,"LG","65UR801C0SB","Indonesia,South Korea",163.897,"LCD (LED)",127,"Available",4.5,64.5262489,"65.0"
153587,"LG","75UR801C0LJ","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
153588,"LG","75UR801C0SB","Indonesia,South Korea",189.275,"LCD (LED)",165,"Available",5,74.5175675,"75.0"
153589,"LG","86UR801C0LA","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
153590,"LG","86UR801C0SB","Indonesia,South Korea",217.425,"LCD (LED)",250,"Available",4,85.6002225,"86.0"
153591,"TOSHIBA","43C350MP","China",107.986,"LCD (LED)",51.12,"Available",5,42.5140882,"43.0"
153592,"TOSHIBA","50C350MP","China",125.731,"LCD (LED)",67.75,"Available",5,49.5002947,"50.0"
153593,"TOSHIBA","55C350MP","China",138.783,"LCD (LED)",63.89,"Available",6,54.63886709999999,"55.0"
153594,"TOSHIBA","65C350MP","China",163.896,"LCD (LED)",82.49,"Available",6,64.5258552,"65.0"
153595,"TOSHIBA","75C350MP","China",189.274,"LCD (LED)",114.36,"Available",6,74.5171738,"75.0"
153601,"BAUHN","ATV50UHDT-0823","China",125.727,"LCD",56.7,"Available",6,49.4987199,"50.0"
153604,"Panasonic","TH-55MZ2000Z","Malaysia",138.818,"OLED",106,"Available",4,54.652646600000004,"55.0"
153606,"Panasonic","TH-65MZ2000Z","Malaysia",163.853,"OLED",132,"Available",4.5,64.5089261,"65.0"
153609,"JVC","LT-50N7145A","China",125.251,"LCD",102.36,"Available",3.5,49.3113187,"49.0"
153841,"BLAUPUNKT","BP400FSG9800","China",100.791,"LCD",50.5,"Available",5,39.6814167,"40.0"
153907,"Sylvox","KT16A0KGEA","China",39.487,"LCD (LED)",15.1,"Available",4.5,15.546031900000001,"16.0"
153908,"LG","65QNED866RE","Indonesia,South Korea",163.897,"LCD (LED)",125,"Available",5,64.5262489,"65.0"
153909,"LG","75QNED866RE","Indonesia,South Korea",189.275,"LCD (LED)",150,"Available",5,74.5175675,"75.0"
153910,"LG","86QNED866RE","Indonesia,South Korea",217.425,"LCD (LED)",206,"Available",5,85.6002225,"86.0"
153944,"EKO","K65USWQ2","China",163.897,"LCD (LED)",113.9,"Available",5,64.5262489,"65.0"
153945,"EKO","K55USWQ","China",138.783,"LCD (LED)",117.3,"Available",3.5,54.63886709999999,"55.0"
153945,"EKO","K55USWQ2","China",138.783,"LCD (LED)",117.3,"Available",3.5,54.63886709999999,"55.0"
153946,"LG","43QNED75SRA","Indonesia,South Korea",107.987,"LCD (LED)",70,"Available",4,42.5144819,"43.0"
153947,"LG","43QNED756RA","Indonesia,South Korea",107.987,"LCD (LED)",82,"Available",3.5,42.5144819,"43.0"
153948,"LG","50QNED75SRA","Indonesia,South Korea",125.727,"LCD (LED)",72,"Available",5,49.4987199,"50.0"
153949,"LG","50QNED756RA","Indonesia,South Korea",125.727,"LCD (LED)",68,"Available",5.5,49.4987199,"50.0"
153950,"LG","55QNED75SRA","Indonesia,South Korea",138.783,"LCD (LED)",92,"Available",5,54.63886709999999,"55.0"
153951,"LG","55QNED756RA","Indonesia,South Korea",138.783,"LCD (LED)",87,"Available",5,54.63886709999999,"55.0"
153952,"LG","65QNED75SRA","Indonesia,South Korea",163.897,"LCD (LED)",114,"Available",5,64.5262489,"65.0"
153953,"LG","65QNED756RA","Indonesia,South Korea",163.897,"LCD (LED)",109,"Available",5.5,64.5262489,"65.0"
153954,"LG","75QNED75SRA","Indonesia,South Korea",189.275,"LCD (LED)",126,"Available",6,74.5175675,"75.0"
153955,"LG","75QNED756RA","Indonesia,South Korea",189.275,"LCD (LED)",130,"Available",6,74.5175675,"75.0"
153956,"CHiQ","U85F8TG","China",214.783,"LCD (LED)",230.268,"Available",4,84.5600671,"85.0"
153957,"CHiQ","U98F8TG","China",247.604,"LCD (LED)",337,"Available",4,97.4816948,"98.0"
153978,"PHILIPS","55OLED708/75","China",138.798,"OLED",99.5,"Available",4,54.6447726,"55.0"
153978,"PHILIPS","55OLED708/79","China",138.798,"OLED",99.5,"Available",4,54.6447726,"55.0"
153979,"PHILIPS","65OLED708/75","China",163.897,"OLED",114.8,"Available",5,64.5262489,"65.0"
153979,"PHILIPS","65OLED708/79","China",163.897,"OLED",114.8,"Available",5,64.5262489,"65.0"
153980,"kogan","KALED32F98TA","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
153980,"kogan","KALED32F98TB","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
153980,"kogan","KALED32F98TC","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
153980,"kogan","KALED32F98TD","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
153980,"kogan","KALED32F98TE","China",79.967,"LCD (LED)",28,"Available",6,31.4830079,"32.0"
153981,"kogan","KALED40F98TA","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
153981,"kogan","KALED40F98TB","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
153981,"kogan","KALED40F98TC","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
153981,"kogan","KALED40F98TD","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
153981,"kogan","KALED40F98TE","China",100.305,"LCD (LED)",40,"Available",6,39.4900785,"40.0"
154001,"HISENSE","43A7KAU","China",107.986,"LCD (LED)",64.97,"Available",4,42.5140882,"43.0"
